comment,sentiment,confidence,dominant_emotion,article_url
"До: Правилно Къде къде по-болен трябва да си, за да напишеш подобен идиииотски коментар. Преди да пишеш, провери колко члена има фен клуба на Лада в Германия и дали тази фирма е продавала добре коли, преди гадното им правителство да я фалира, чрез незаконни разпореждания за бизнеса",Негативен,0.93,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723807-vnositelyat-na-ruskata-lada-v-germaniya-falira
"Колко са спрости българюнгите, те не знаят, че всички планински земеделци в цяла Европа са на Лада Нива или Сузуки Самурай",Негативен,0.89,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723807-vnositelyat-na-ruskata-lada-v-germaniya-falira
"Вносителят на руската Лада си беше добре и си има до ден днешен много клиенти в Германия. Фалираха го управниците там начело с канцлера ""болка"" (Шмерц). Прокараха закон, с който забраняват вноса на коли от Русия и забраняват каквито и да е плащания от Германия към Русия и от Русия към Германия за каквито и да е фирми. С подобно изнасилване на ""свободния"" пазар на Запад, законодателството там и добрите нрави, само миналата година фалираха над 65 000 немски фирми. С акушерката начело всичко фалира",Негативен,0.93,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723807-vnositelyat-na-ruskata-lada-v-germaniya-falira
Фирмите в Германия тепърва ще фалират при тези високи цени на енергоресурси,Негативен,0.91,тревога,https://www.dnes.bg/a/448-svobodno-vreme/723807-vnositelyat-na-ruskata-lada-v-germaniya-falira
"Някой от великите разбирачи с коментарите под моя изобщо карал ли е Лада Нива в условията, за които е създадена. Заюо питам ли, ами защотоп пртеди години ми се налагаше да обикалям по работа по язовирите. Във всякакво време и метео условия. Че и по границата също. И какво ми видяха очите - прехвалените ровъри, двипове и сие просто оставаха в калта или в началото на баира. А нивата бавно и полека мина по всичките пътища и без пътища. Та това ми е опита. Отделно нещо е цената и. Ми, правете си изв",Позитивен,0.72,гордост,https://www.dnes.bg/a/448-svobodno-vreme/723807-vnositelyat-na-ruskata-lada-v-germaniya-falira
"Колко трябва да си болен, че да купиш руска кола в Германия е въпроса",Негативен,0.85,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723807-vnositelyat-na-ruskata-lada-v-germaniya-falira
"Нищо, сега може да започнат да внасят в Германия електрически москвичи!",Негативен,0.78,ирония,https://www.dnes.bg/a/448-svobodno-vreme/723807-vnositelyat-na-ruskata-lada-v-germaniya-falira
Даже много закъсняха!,Негативен,0.85,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723807-vnositelyat-na-ruskata-lada-v-germaniya-falira
нормално за всичко руско,Негативен,0.72,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723807-vnositelyat-na-ruskata-lada-v-germaniya-falira
Абе само факта че лади са се продавали в Германия е изумителен. Някакви немски соцаджии мазохисти са ги купували. Дори нашите соцаджии не ги искат,Негативен,0.78,ирония,https://www.dnes.bg/a/448-svobodno-vreme/723807-vnositelyat-na-ruskata-lada-v-germaniya-falira
Хи-хи-хи.,Позитивен,0.78,забавление,https://www.dnes.bg/a/448-svobodno-vreme/723807-vnositelyat-na-ruskata-lada-v-germaniya-falira
"Качествен сервиз ..?!? На какво, бре?!?! На печки на твърдо гориво. Качествен сервиз се прави на автомобил.",Негативен,0.88,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723807-vnositelyat-na-ruskata-lada-v-germaniya-falira
Ще ни ги продават нов внос. Тук части още има.,Неутрален,0.72,спокойствие,https://www.dnes.bg/a/448-svobodno-vreme/723807-vnositelyat-na-ruskata-lada-v-germaniya-falira
Свободната западна пазарна икономика какво представлява е ето какво е тоталитарна икономика.,Негативен,0.72,критичност,https://www.dnes.bg/a/448-svobodno-vreme/723807-vnositelyat-na-ruskata-lada-v-germaniya-falira
"А в България този проблем стои много отдавна, затва лежим под Нивите, ние, вместо въпросните ""майстори"", които са кат доктоРите маа, земат ЕДНА БАЛА ПАРИ и плачат колко труд са фърлили. Ами, не ставай автомонтьор, та йевъ, СТАНИ ПИАНИСТ!",Негативен,0.92,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723807-vnositelyat-na-ruskata-lada-v-germaniya-falira
Машина времени - тотал гарбич для советские мариконив,Негативен,0.91,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723807-vnositelyat-na-ruskata-lada-v-germaniya-falira
"До: анонимен1 ***, един човек ми каза че много разбираш от кашкавал и от кетъринг. верно ли е?",Неутрален,0.72,любопитство,https://www.dnes.bg/a/448-svobodno-vreme/723752-avantasia-shte-piyat-cherveno-vino-v-kristalni-chashi-na-kontserta-si-u-nas
"спрете да напъвате велиан да се случат. търкаляйте си ги по програмките усвоявайте си усвояванки и пуснете гювеч на некой нормален музикант, заминахте концертна дирекция еви му меча",Негативен,0.89,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723752-avantasia-shte-piyat-cherveno-vino-v-kristalni-chashi-na-kontserta-si-u-nas
"Като чета изискванията,май ще трябва и химическа тоалетна на сцената!Банани и вино,боб с варени яйца",Негативен,0.72,сарказъм,https://www.dnes.bg/a/448-svobodno-vreme/723752-avantasia-shte-piyat-cherveno-vino-v-kristalni-chashi-na-kontserta-si-u-nas
"Това с виното стана малко на традиция. Всяка група си избира нещо от държавата домакин да я хвали и последните години решиха повечето да ни хвалят виното, колко хубаво било.",Позитивен,0.62,гордост,https://www.dnes.bg/a/448-svobodno-vreme/723752-avantasia-shte-piyat-cherveno-vino-v-kristalni-chashi-na-kontserta-si-u-nas
"За тия само вкисната боза, вкиснало кисело мляко с вода на айрян, кафе нова Бразилия че боли сърцето от него, бира от Лидъл евтина и топла, и заключени тоалетни..... А за енергиите напитки само Боост и Шарк че са *** марки, щот без тва тяхното не е музика, ама може по една баница и шкембе чорба да разправят после колко са хубави",Негативен,0.91,недоволство,https://www.dnes.bg/a/448-svobodno-vreme/723752-avantasia-shte-piyat-cherveno-vino-v-kristalni-chashi-na-kontserta-si-u-nas
"Каква звиздъ е Филип Киркоров? Блатен символ на блатната шлака,абсолютно неизвестен извън прогнилия совок.",Негативен,0.98,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
